d3e44006Heiligenlexikon-1858;Q382898;https://damaskino.github.io/HeiligenlexikonMapping?id=d3e44006Heiligenlexikon-1858;https://www.wikidata.org/wiki/Q382898
d3e44281Heiligenlexikon-1858;Q1291868;https://damaskino.github.io/HeiligenlexikonMapping?id=d3e44281Heiligenlexikon-1858;https://www.wikidata.org/wiki/Q1291868
d3e44444Heiligenlexikon-1858;Q232975;https://damaskino.github.io/HeiligenlexikonMapping?id=d3e44444Heiligenlexikon-1858;https://www.wikidata.org/wiki/Q232975
d3e44735Heiligenlexikon-1858;Q4064903;https://damaskino.github.io/HeiligenlexikonMapping?id=d3e44735Heiligenlexikon-1858;https://www.wikidata.org/wiki/Q4064903
d3e44763Heiligenlexikon-1858;Q254896;https://damaskino.github.io/HeiligenlexikonMapping?id=d3e44763Heiligenlexikon-1858;https://www.wikidata.org/wiki/Q254896
d3e45476Heiligenlexikon-1858;Q134682;https://damaskino.github.io/HeiligenlexikonMapping?id=d3e45476Heiligenlexikon-1858;https://www.wikidata.org/wiki/Q134682
d3e45800Heiligenlexikon-1858;Q3615108;https://damaskino.github.io/HeiligenlexikonMapping?id=d3e45800Heiligenlexikon-1858;https://www.wikidata.org/wiki/Q3615108
d3e45971Heiligenlexikon-1858;Q16010408;https://damaskino.github.io/HeiligenlexikonMapping?id=d3e45971Heiligenlexikon-1858;https://www.wikidata.org/wiki/Q16010408
d3e46057Heiligenlexikon-1858;Q156600;https://damaskino.github.io/HeiligenlexikonMapping?id=d3e46057Heiligenlexikon-1858;https://www.wikidata.org/wiki/Q156600
d3e46099Heiligenlexikon-1858;Q156600;https://damaskino.github.io/HeiligenlexikonMapping?id=d3e46099Heiligenlexikon-1858;https://www.wikidata.org/wiki/Q156600
d3e46333Heiligenlexikon-1858;Q490503;https://damaskino.github.io/HeiligenlexikonMapping?id=d3e46333Heiligenlexikon-1858;https://www.wikidata.org/wiki/Q490503
d3e46400Heiligenlexikon-1858;Q4065365;https://damaskino.github.io/HeiligenlexikonMapping?id=d3e46400Heiligenlexikon-1858;https://www.wikidata.org/wiki/Q4065365
d3e46875Heiligenlexikon-1858;Q1094337;https://damaskino.github.io/HeiligenlexikonMapping?id=d3e46875Heiligenlexikon-1858;https://www.wikidata.org/wiki/Q1094337
d3e46952Heiligenlexikon-1858;Q372688;https://damaskino.github.io/HeiligenlexikonMapping?id=d3e46952Heiligenlexikon-1858;https://www.wikidata.org/wiki/Q372688
d3e47397Heiligenlexikon-1858;Q495892;https://damaskino.github.io/HeiligenlexikonMapping?id=d3e47397Heiligenlexikon-1858;https://www.wikidata.org/wiki/Q495892
d3e47681Heiligenlexikon-1858;Q2848882;https://damaskino.github.io/HeiligenlexikonMapping?id=d3e47681Heiligenlexikon-1858;https://www.wikidata.org/wiki/Q2848882
d3e47768Heiligenlexikon-1858;Q9152033;https://damaskino.github.io/HeiligenlexikonMapping?id=d3e47768Heiligenlexikon-1858;https://www.wikidata.org/wiki/Q9152033
